review_id,order_id,customer_id,restaurant_id,review_text,rating,review_timestamp
REV-000333,ORD-20251231-952799,CUST-10447,REST-DEL-002,Hands down the best Mango Lassi I've ever had! Mango Lassi were all prepared beautifully. Fresh and flavorful!,5,2026-01-07T10:45:19.930309
REV-000364,ORD-20260102-255690,CUST-10614,REST-DEL-001,Perfect in every way! Paneer Butter Masala  Sweet Lassi  Garlic Naan  Gulab Jamun (2 pcs)  and Vegetable Biryani were all excellent. Gulab Jamun (2 pcs) stood out with its rich  authentic taste.,5,2026-01-07T11:13:16.930309
REV-000379,ORD-20260103-633840,CUST-10066,REST-DEL-002,Perfect in every way! Chole Bhature were all excellent. Chole Bhature stood out with its rich  authentic taste.,5,2026-01-07T11:30:36.930309
REV-000382,ORD-20260103-924541,CUST-10875,REST-DEL-002,Perfect in every way! Vegetable Biryani  Fish Curry  Gulab Jamun (2 pcs)  Chicken Tikka Masala  and Samosa (2 pcs) were all excellent. Gulab Jamun (2 pcs) stood out with its rich  authentic taste.,5,2026-01-07T12:25:37.930309
REV-000430,ORD-20260106-979276,CUST-10647,REST-MUM-002,Great food overall. Rasmalai (2 pcs)  Samosa (2 pcs)  Gulab Jamun (2 pcs)  and Tandoori Roti were tasty  especially the Samosa (2 pcs). Would order again!,4,2026-01-07T12:31:33.930309
REV-000384,ORD-20260103-890991,CUST-10693,REST-BLR-001,Not bad  not great. Fresh Lime Soda and Paneer Butter Masala were edible. Fresh Lime Soda needed more seasoning.,3,2026-01-07T13:38:21.930309
REV-000344,ORD-20260101-295112,CUST-10692,REST-DEL-001,Outstanding experience! The Chicken Tikka Masala  Vegetable Biryani  Masala Chai  and Rasmalai (2 pcs) exceeded all expectations. Masala Chai was the star of the meal. Will definitely order again!,5,2026-01-07T14:03:57.930309
REV-000345,ORD-20260101-696658,CUST-10300,REST-DEL-001,Average experience. Malai Kofta  Rasmalai (2 pcs)  Naan  and Chicken Tikka Masala were fine but Rasmalai (2 pcs) was a bit bland. Room for improvement.,3,2026-01-07T14:15:31.930309
REV-000347,ORD-20260101-436603,CUST-10167,REST-BLR-001,Enjoyed the Kulfi  Fresh Lime Soda  Masala Chai  Paneer Tikka  and Palak Paneer! Fresh Lime Soda was very good. Portion sizes were generous. Recommend!,4,2026-01-07T14:25:55.930309
REV-000350,ORD-20260101-633007,CUST-10981,REST-DEL-002,Perfect in every way! Vegetable Biryani  Butter Chicken  Jeera Rice  and Gajar Halwa were all excellent. Jeera Rice stood out with its rich  authentic taste.,5,2026-01-07T16:19:40.930309
REV-000338,ORD-20251231-952117,CUST-10000,REST-BLR-001,Outstanding experience! The Lamb Rogan Josh  Butter Naan  Dal Makhani  Samosa (2 pcs)  and Sweet Lassi exceeded all expectations. Samosa (2 pcs) was the star of the meal. Will definitely order again!,5,2026-01-07T16:29:01.930309
REV-000404,ORD-20260104-437316,CUST-10575,REST-DEL-002,Hands down the best Mango Lassi I've ever had! Gajar Halwa  Naan  Fresh Lime Soda  and Mango Lassi were all prepared beautifully. Fresh and flavorful!,5,2026-01-07T16:47:08.930309
REV-000406,ORD-20260104-872785,CUST-10326,REST-BLR-001,Solid experience. Paneer Butter Masala  Lamb Rogan Josh  Naan  Gajar Halwa  and Masala Chai were well-prepared. Gajar Halwa had great flavor. Minor issues with packaging.,4,2026-01-07T18:13:54.930309
REV-000372,ORD-20260102-349483,CUST-10995,REST-DEL-001,Exceptional quality! Ordered Butter Chicken  Fresh Lime Soda  and Palak Paneer and everything was delicious. The Butter Chicken melted in my mouth. Perfect!,5,2026-01-07T18:19:05.930309
REV-000353,ORD-20260101-821330,CUST-10849,REST-MUM-002,Outstanding experience! The Masala Chai  Kulfi  Butter Naan  Jeera Rice  and Malai Kofta exceeded all expectations. Jeera Rice was the star of the meal. Will definitely order again!,5,2026-01-07T18:50:44.930309
REV-000342,ORD-20251231-666150,CUST-10978,REST-MUM-002,Pleasant meal! Paneer Tikka  Chicken Biryani  Chicken 65  and Paneer Butter Masala arrived warm. Paneer Tikka was tasty though not exceptional. Would order again.,4,2026-01-07T19:51:47.930309
REV-000440,ORD-20260106-957935,CUST-10112,REST-DEL-002,Wow! Just wow! Naan and Lamb Rogan Josh were all fantastic. Naan was particularly memorable. Can't wait to order again!,5,2026-01-07T21:00:30.930309
REV-000412,ORD-20260104-792650,CUST-10678,REST-MUM-001,Good quality food. Masala Chai  Kulfi  and Paneer Butter Masala were nicely done. Paneer Butter Masala could have been slightly spicier but still good!,4,2026-01-07T22:16:29.930309
REV-000414,ORD-20260105-412044,CUST-10200,REST-MUM-001,Outstanding experience! The Masala Chai  Rasmalai (2 pcs)  and Fish Curry exceeded all expectations. Fish Curry was the star of the meal. Will definitely order again!,5,2026-01-08T10:37:22.930309
REV-000380,ORD-20260103-883909,CUST-10274,REST-MUM-001,Wow! Just wow! Gajar Halwa  Kulfi  Paneer Butter Masala  and Garlic Naan were all fantastic. Garlic Naan was particularly memorable. Can't wait to order again!,5,2026-01-08T11:39:35.930309
REV-000398,ORD-20260104-504394,CUST-10277,REST-MUM-002,Hands down the best Rasmalai (2 pcs) I've ever had! Rasmalai (2 pcs) were all prepared beautifully. Fresh and flavorful!,5,2026-01-08T11:51:32.930309
REV-000366,ORD-20260102-180654,CUST-10476,REST-MUM-002,Really good Rasmalai (2 pcs)  Dal Makhani  Aloo Tikki Chaat  and Sweet Lassi! The Aloo Tikki Chaat was delicious. Slight delay in delivery but food quality made up for it.,4,2026-01-08T11:53:29.930309
REV-000450,ORD-20260107-768415,CUST-10378,REST-DEL-001,Outstanding experience! The Lamb Rogan Josh  Chicken 65  Gajar Halwa  Jeera Rice  and Chicken Tikka Masala exceeded all expectations. Chicken Tikka Masala was the star of the meal. Will definitely order again!,5,2026-01-08T13:01:13.930309
REV-000400,ORD-20260104-552170,CUST-10522,REST-DEL-001,Pleasant meal! Gajar Halwa arrived warm. Gajar Halwa was tasty though not exceptional. Would order again.,4,2026-01-08T13:36:37.930309
REV-000346,ORD-20260101-425698,CUST-10686,REST-DEL-001,Solid experience. Chicken Biryani were well-prepared. Chicken Biryani had great flavor. Minor issues with packaging.,4,2026-01-08T14:19:25.930309
REV-000387,ORD-20260103-576303,CUST-10133,REST-MUM-001,Pleasant meal! Paneer Tikka  Chicken Tikka Masala  Butter Naan  Chicken Biryani  and Samosa (2 pcs) arrived warm. Butter Naan was tasty though not exceptional. Would order again.,4,2026-01-08T14:38:35.930309
REV-000437,ORD-20260106-671200,CUST-10457,REST-MUM-001,Perfect in every way! Malai Kofta  Palak Paneer  Lamb Rogan Josh  Vegetable Biryani  and Aloo Tikki Chaat were all excellent. Palak Paneer stood out with its rich  authentic taste.,5,2026-01-08T17:22:29.930309
REV-000452,ORD-20260107-515921,CUST-10340,REST-BLR-001,Absolutely amazing Naan  Dal Makhani  Paneer Tikka  Chicken 65  and Kulfi! The Chicken 65 was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-01-08T18:03:06.930309
REV-000419,ORD-20260105-227507,CUST-10681,REST-DEL-001,Really good Gajar Halwa  Vegetable Biryani  Butter Chicken  and Mango Lassi! The Vegetable Biryani was delicious. Slight delay in delivery but food quality made up for it.,4,2026-01-08T18:28:37.930309
REV-000355,ORD-20260101-647489,CUST-10185,REST-MUM-001,Exceptional quality! Ordered Chicken 65  Butter Naan  Jeera Rice  and Butter Chicken and everything was delicious. The Butter Chicken melted in my mouth. Perfect!,5,2026-01-08T18:57:33.930309
REV-000457,ORD-20260107-231173,CUST-10453,REST-BLR-001,Incredible meal! Chicken Seekh Kebab  Masala Chai  Gajar Halwa  Fish Curry  and Butter Chicken arrived hot and fresh. The Butter Chicken was absolutely divine. Highly satisfied!,5,2026-01-08T20:01:57.930309
REV-000359,ORD-20260101-271219,CUST-10854,REST-DEL-002,Solid experience. Masala Chai and Chicken 65 were well-prepared. Chicken 65 had great flavor. Minor issues with packaging.,4,2026-01-08T21:22:14.930309
REV-000461,ORD-20260108-722198,CUST-10346,REST-MUM-001,Wow! Just wow! Chicken Biryani and Gajar Halwa were all fantastic. Gajar Halwa was particularly memorable. Can't wait to order again!,5,2026-01-09T10:32:24.930309
REV-000396,ORD-20260104-784032,CUST-10149,REST-DEL-002,Enjoyed the Garlic Naan  Sweet Lassi  Naan  and Butter Chicken! Naan was very good. Portion sizes were generous. Recommend!,4,2026-01-09T10:37:53.930309
REV-000424,ORD-20260106-942666,CUST-10748,REST-DEL-002,Wow! Just wow! Butter Naan  Gajar Halwa  and Jeera Rice were all fantastic. Butter Naan was particularly memorable. Can't wait to order again!,5,2026-01-09T10:51:28.930309
REV-000377,ORD-20260103-879688,CUST-10345,REST-BLR-001,Best Indian food in UAE! Butter Naan  Vegetable Biryani  Garlic Naan  and Gulab Jamun (2 pcs) were incredible. Gulab Jamun (2 pcs) had the perfect balance of spices. Five stars!,5,2026-01-09T10:51:30.930309
REV-000426,ORD-20260106-947661,CUST-10377,REST-MUM-001,Shocking! Naan bore no resemblance to the menu description. Naan was inedible. Refund demanded!,1,2026-01-09T11:27:57.930309
REV-000446,ORD-20260107-537228,CUST-10909,REST-MUM-002,Solid experience. Dal Makhani were well-prepared. Dal Makhani had great flavor. Minor issues with packaging.,4,2026-01-09T11:32:02.930309
REV-000447,ORD-20260107-688689,CUST-10917,REST-MUM-001,Shocking! Malai Kofta  Garlic Naan  Fish Curry  and Butter Naan bore no resemblance to the menu description. Fish Curry was inedible. Refund demanded!,1,2026-01-09T11:33:11.930309
REV-000397,ORD-20260104-394150,CUST-10781,REST-MUM-002,Enjoyed the Chicken Biryani  Gajar Halwa  Paneer Tikka  and Butter Chicken! Paneer Tikka was very good. Portion sizes were generous. Recommend!,4,2026-01-09T11:51:17.930309
REV-000432,ORD-20260106-238254,CUST-10664,REST-MUM-002,Unsatisfactory. Mango Lassi were not fresh. Mango Lassi tasted reheated. Won't order again.,2,2026-01-09T14:59:05.930309
REV-000368,ORD-20260102-429370,CUST-10653,REST-DEL-002,Hands down the best Sweet Lassi I've ever had! Gulab Jamun (2 pcs) and Sweet Lassi were all prepared beautifully. Fresh and flavorful!,5,2026-01-09T15:10:05.930309
REV-000466,ORD-20260108-933588,CUST-10614,REST-MUM-002,Best Indian food in UAE! Chicken Biryani  Aloo Tikki Chaat  and Kulfi were incredible. Chicken Biryani had the perfect balance of spices. Five stars!,5,2026-01-09T16:00:02.930309
REV-000435,ORD-20260106-616867,CUST-10525,REST-MUM-001,Best Indian food in UAE! Naan  Gulab Jamun (2 pcs)  Chicken 65  Gajar Halwa  and Samosa (2 pcs) were incredible. Gajar Halwa had the perfect balance of spices. Five stars!,5,2026-01-09T16:09:33.930309
REV-000418,ORD-20260105-195840,CUST-10218,REST-BLR-001,Great food overall. Paneer Butter Masala  Naan  Kulfi  Malai Kofta  and Fresh Lime Soda were tasty  especially the Naan. Would order again!,4,2026-01-09T17:41:07.930309
REV-000438,ORD-20260106-132190,CUST-10207,REST-BLR-001,Poor experience. Rasmalai (2 pcs)  Naan  Fresh Lime Soda  Masala Chai  and Aloo Tikki Chaat were disappointing. Naan was burnt on the edges. Very unhappy.,2,2026-01-09T18:10:32.930309
REV-000407,ORD-20260104-981143,CUST-10640,REST-BLR-001,Hands down the best Gulab Jamun (2 pcs) I've ever had! Chicken Biryani  Gulab Jamun (2 pcs)  Kulfi  and Sweet Lassi were all prepared beautifully. Fresh and flavorful!,5,2026-01-09T18:46:41.930309
REV-000408,ORD-20260104-596818,CUST-10525,REST-MUM-001,Not bad  not great. Garlic Naan  Malai Kofta  Gajar Halwa  Palak Paneer  and Paneer Butter Masala were edible. Gajar Halwa needed more seasoning.,3,2026-01-09T18:48:36.930309
REV-000409,ORD-20260104-655729,CUST-10846,REST-MUM-001,Incredible meal! Dal Makhani  Aloo Tikki Chaat  and Gulab Jamun (2 pcs) arrived hot and fresh. The Aloo Tikki Chaat was absolutely divine. Highly satisfied!,5,2026-01-09T19:36:05.930309
REV-000421,ORD-20260105-726525,CUST-10251,REST-MUM-001,Enjoyed the Sweet Lassi and Masala Chai! Masala Chai was very good. Portion sizes were generous. Recommend!,4,2026-01-09T20:50:31.930309
REV-000394,ORD-20260103-883687,CUST-10129,REST-BLR-001,Really good Jeera Rice  Chicken Seekh Kebab  Fish Curry  Paneer Tikka  and Masala Chai! The Masala Chai was delicious. Slight delay in delivery but food quality made up for it.,4,2026-01-09T20:58:07.930309
REV-000441,ORD-20260106-215285,CUST-10232,REST-DEL-001,Absolutely amazing Vegetable Biryani  Gajar Halwa  and Rasmalai (2 pcs)! The Gajar Halwa was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-01-09T21:46:38.930309
REV-000482,ORD-20260109-883051,CUST-10201,REST-DEL-001,Absolutely amazing Garlic Naan  Vegetable Biryani  and Gulab Jamun (2 pcs)! The Garlic Naan was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-01-10T11:27:11.930309
REV-000383,ORD-20260103-215412,CUST-10699,REST-MUM-001,Expected better. Chicken 65  Samosa (2 pcs)  Kulfi  Chicken Tikka Masala  and Butter Naan were subpar. Chicken Tikka Masala was too oily and greasy. Stomach upset followed.,2,2026-01-10T13:30:30.930309
REV-000431,ORD-20260106-140279,CUST-10659,REST-MUM-001,Outstanding experience! The Dal Makhani exceeded all expectations. Dal Makhani was the star of the meal. Will definitely order again!,5,2026-01-10T13:50:24.930309
REV-000433,ORD-20260106-532478,CUST-10355,REST-MUM-002,Exceptional quality! Ordered Garlic Naan  Chole Bhature  and Palak Paneer and everything was delicious. The Garlic Naan melted in my mouth. Perfect!,5,2026-01-10T15:26:09.930309
REV-000389,ORD-20260103-359498,CUST-10187,REST-BLR-001,Absolutely amazing Kulfi  Naan  Masala Chai  and Chole Bhature! The Kulfi was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-01-10T16:54:45.930309
REV-000417,ORD-20260105-322071,CUST-10245,REST-DEL-002,Solid experience. Aloo Tikki Chaat  Masala Chai  and Dal Makhani were well-prepared. Masala Chai had great flavor. Minor issues with packaging.,4,2026-01-10T17:29:06.930309
REV-000405,ORD-20260104-385142,CUST-10995,REST-DEL-002,Hands down the best Chicken Seekh Kebab I've ever had! Lamb Rogan Josh and Chicken Seekh Kebab were all prepared beautifully. Fresh and flavorful!,5,2026-01-10T17:53:43.930309
REV-000486,ORD-20260109-599413,CUST-10552,REST-DEL-001,Wow! Just wow! Vegetable Biryani  Rasmalai (2 pcs)  Fish Curry  and Lamb Rogan Josh were all fantastic. Fish Curry was particularly memorable. Can't wait to order again!,5,2026-01-10T18:04:24.930309
REV-000470,ORD-20260108-461366,CUST-10830,REST-DEL-001,Hands down the best Malai Kofta I've ever had! Malai Kofta  Tandoori Roti  and Palak Paneer were all prepared beautifully. Fresh and flavorful!,5,2026-01-10T18:21:00.930309
REV-000455,ORD-20260107-883334,CUST-10909,REST-DEL-001,Incredible meal! Chicken 65 arrived hot and fresh. The Chicken 65 was absolutely divine. Highly satisfied!,5,2026-01-10T18:30:30.930309
REV-000475,ORD-20260108-168949,CUST-10280,REST-MUM-002,Poor experience. Sweet Lassi were disappointing. Sweet Lassi was burnt on the edges. Very unhappy.,2,2026-01-10T20:13:47.930309
REV-000458,ORD-20260107-803351,CUST-10713,REST-MUM-001,Exceptional quality! Ordered Gulab Jamun (2 pcs)  Chicken Tikka Masala  Aloo Tikki Chaat  and Malai Kofta and everything was delicious. The Gulab Jamun (2 pcs) melted in my mouth. Perfect!,5,2026-01-10T20:34:02.930309
REV-000423,ORD-20260105-406542,CUST-10327,REST-MUM-001,Good quality food. Fish Curry and Tandoori Roti were nicely done. Tandoori Roti could have been slightly spicier but still good!,4,2026-01-10T21:02:17.930309
REV-000489,ORD-20260109-259070,CUST-10106,REST-MUM-001,Incredible meal! Lamb Rogan Josh  Chicken Biryani  and Chole Bhature arrived hot and fresh. The Chicken Biryani was absolutely divine. Highly satisfied!,5,2026-01-10T21:15:16.930309
REV-000491,ORD-20260109-781607,CUST-10503,REST-DEL-001,Below expectations. Malai Kofta and Chicken Seekh Kebab were underwhelming. Malai Kofta was overcooked and dry.,2,2026-01-10T22:03:20.930309
REV-000492,ORD-20260109-372351,CUST-10587,REST-MUM-001,Average experience. Samosa (2 pcs) were fine but Samosa (2 pcs) was a bit bland. Room for improvement.,3,2026-01-10T22:04:14.930309
REV-000479,ORD-20260108-946605,CUST-10137,REST-DEL-002,Absolutely amazing Samosa (2 pcs) and Naan! The Naan was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-01-10T22:22:19.930309
REV-000425,ORD-20260106-429756,CUST-10773,REST-MUM-002,Decent food but nothing special. Malai Kofta  Lamb Rogan Josh  Chicken Tikka Masala  Chole Bhature  and Jeera Rice were okay. Chole Bhature lacked the punch I expected.,3,2026-01-11T11:01:11.930309
REV-000428,ORD-20260106-275012,CUST-10448,REST-DEL-002,Wow! Just wow! Vegetable Biryani were all fantastic. Vegetable Biryani was particularly memorable. Can't wait to order again!,5,2026-01-11T12:15:45.930309
REV-000498,ORD-20260110-389907,CUST-10184,REST-MUM-002,Exceptional quality! Ordered Garlic Naan  Chicken Seekh Kebab  and Butter Naan and everything was delicious. The Garlic Naan melted in my mouth. Perfect!,5,2026-01-11T13:26:59.930309
REV-000402,ORD-20260104-211178,CUST-10924,REST-MUM-001,Solid experience. Fresh Lime Soda  Chicken 65  Fish Curry  Naan  and Chicken Tikka Masala were well-prepared. Chicken Tikka Masala had great flavor. Minor issues with packaging.,4,2026-01-11T13:45:59.930309
REV-000499,ORD-20260110-299388,CUST-10128,REST-DEL-001,Great food overall. Vegetable Biryani and Naan were tasty  especially the Naan. Would order again!,4,2026-01-11T13:48:43.930309
REV-000464,ORD-20260108-647681,CUST-10162,REST-MUM-001,Exceptional quality! Ordered Palak Paneer and everything was delicious. The Palak Paneer melted in my mouth. Perfect!,5,2026-01-11T14:19:41.930309
REV-000403,ORD-20260104-408695,CUST-10054,REST-DEL-001,Good quality food. Fish Curry and Dal Makhani were nicely done. Dal Makhani could have been slightly spicier but still good!,4,2026-01-11T16:24:55.930309
REV-000454,ORD-20260107-222870,CUST-10742,REST-MUM-002,Shocking! Malai Kofta  Kulfi  and Butter Naan bore no resemblance to the menu description. Malai Kofta was inedible. Refund demanded!,1,2026-01-11T18:19:23.930309
REV-000420,ORD-20260105-798153,CUST-10075,REST-BLR-001,Poor experience. Chicken Biryani were disappointing. Chicken Biryani was burnt on the edges. Very unhappy.,2,2026-01-11T19:17:12.930309
